customer_id,customer_name,street_address,city,zipcode,county,region,viewing_frequency,Total_No_of_Shows,total_view_duration,total_no_of_shows,churn
16123,24131,37681,3221,76067,696,3,87,14.0,4242.0,14.0,1
24823,4599,8260,934,91915,823,4,0,14.467085191269655,,,0
21875,1739,21687,2404,46225,570,1,132,14.0,6303.0,14.0,0
22281,21812,44387,3905,32514,316,2,105,12.0,5162.0,12.0,1
816,49923,8042,33,14001,315,0,88,13.0,3960.0,13.0,1
8795,40645,15471,5502,67203,851,1,0,14.467085191269655,,,1
15317,37546,41253,178,80004,467,3,68,9.0,3466.0,9.0,1
26208,30656,9542,4269,48307,663,1,0,14.467085191269655,,,1
25968,4644,17201,4199,89512,997,4,0,14.467085191269655,,,0
39830,49488,2729,2545,44240,740,1,0,14.467085191269655,,,0
8122,10543,34150,3131,38109,860,2,0,14.467085191269655,,,0
13902,36626,15071,4125,85142,568,3,131,14.0,5046.0,14.0,0
19578,12098,16993,1741,75126,483,3,49,8.0,1744.0,8.0,1
28888,18750,29158,2513,77449,410,3,0,14.467085191269655,,,0
40326,16868,5698,1373,79029,623,3,0,14.467085191269655,,,0
9023,27165,16069,2975,11030,635,0,0,14.467085191269655,,,0
47914,49205,41480,5098,85710,725,3,0,14.467085191269655,,,0
15640,16821,27279,3224,55412,422,1,219,27.0,9469.0,27.0,1
3395,6391,12132,1304,48221,1003,1,112,14.0,4755.0,14.0,0
23631,31202,37227,3131,38116,860,2,135,21.0,5240.0,21.0,1
28831,33417,41596,4778,22553,881,0,0,14.467085191269655,,,0
20907,9694,28358,130,75409,211,3,30,3.0,1420.0,3.0,1
26970,14350,8098,1075,44030,34,1,0,14.467085191269655,,,0
7761,25427,26166,199,30319,266,2,0,14.467085191269655,,,0
37466,43710,35190,4547,4029,237,0,0,14.467085191269655,,,1
4192,1205,16553,4063,97233,629,4,144,14.0,6327.0,14.0,0
25429,17288,27606,3577,72117,759,2,0,14.467085191269655,,,1
23597,30804,12790,2303,60491,1024,1,102,14.0,5038.0,14.0,0
33204,27423,11493,836,43011,501,1,0,14.467085191269655,,,0
49266,6231,31247,2678,33898,736,2,0,14.467085191269655,,,0
47618,3095,15867,2388,83406,97,4,0,14.467085191269655,,,0
37379,43084,28422,1225,24541,248,0,0,14.467085191269655,,,0
3700,20716,32632,794,80104,285,3,238,29.0,10862.0,29.0,0
15730,13297,4915,5339,7470,704,0,38,6.0,1906.0,6.0,1
46701,48797,11459,5491,81527,595,3,0,14.467085191269655,,,0
15651,28162,6062,1922,91205,548,4,190,20.0,7810.0,20.0,1
12923,3118,33753,2006,76051,928,3,169,19.0,9111.0,19.0,1
10217,48453,39908,2173,20169,756,0,0,14.467085191269655,,,0
38385,40105,43286,2339,77030,410,3,0,14.467085191269655,,,0
48391,10253,75,1591,92026,823,4,0,14.467085191269655,,,0
9389,4295,27510,3995,94523,220,4,0,14.467085191269655,,,0
8000,7797,31051,2751,64064,463,1,0,14.467085191269655,,,0
31404,25455,46799,242,98110,497,4,0,14.467085191269655,,,0
42245,41331,35887,3410,77868,385,3,0,14.467085191269655,,,1
18030,6994,20703,3694,68111,285,1,231,29.0,9795.0,29.0,0
24888,27638,38446,2446,32216,295,2,0,14.467085191269655,,,0
1439,33393,28518,1112,56227,86,1,188,26.0,9166.0,26.0,0
28878,26097,30573,5336,75165,308,3,0,14.467085191269655,,,1
26804,41869,49737,2384,2136,910,0,0,14.467085191269655,,,0
10031,6753,15812,5307,77880,996,3,0,14.467085191269655,,,1
40218,3373,41689,3039,84750,732,3,0,14.467085191269655,,,0
4645,47604,21659,3162,33165,597,2,5,2.0,177.0,2.0,0
42867,32413,30337,3209,8332,237,0,0,14.467085191269655,,,1
17106,26180,21565,874,28214,591,2,81,14.0,3361.0,14.0,0
49637,15456,46975,3449,26743,604,2,0,14.467085191269655,,,0
9139,14149,44240,2383,20784,755,0,0,14.467085191269655,,,0
40247,40710,8001,1056,43204,339,1,0,14.467085191269655,,,0
11495,6952,4950,3653,21842,1037,0,0,14.467085191269655,,,1
15168,31795,12353,1280,32725,978,2,139,14.0,7253.0,14.0,0
28322,24420,20405,5354,97067,191,4,0,14.467085191269655,,,1
27629,21521,30470,2920,24503,555,0,0,14.467085191269655,,,0
15403,2742,7070,4356,4276,692,0,60,11.0,3045.0,11.0,0
38039,10222,49650,5539,4062,237,0,0,14.467085191269655,,,1
49786,41405,16410,2740,77573,351,3,0,14.467085191269655,,,0
11986,43008,38608,3825,95969,135,4,0,14.467085191269655,,,0
34265,25966,49111,1851,92841,679,4,0,14.467085191269655,,,1
6620,31384,36413,884,37416,394,2,0,14.467085191269655,,,0
19232,17443,35857,3988,33566,432,2,88,11.0,3984.0,11.0,0
6085,42231,43496,3718,32822,679,2,0,14.467085191269655,,,1
28633,38365,25255,4790,1119,395,0,0,14.467085191269655,,,0
12687,3780,26763,2890,66053,596,1,43,4.0,2279.0,4.0,1
12511,30419,29344,3188,48160,998,1,95,14.0,4100.0,14.0,0
45901,15239,22905,1257,33441,119,2,0,14.467085191269655,,,0
35647,37839,1818,644,67522,778,1,0,14.467085191269655,,,1
26369,25273,15287,3611,43619,1035,1,0,14.467085191269655,,,0
11957,47962,43095,290,14810,904,0,0,14.467085191269655,,,1
10766,21512,4953,2881,90064,548,4,0,14.467085191269655,,,1
46381,40581,47896,1056,43224,339,1,0,14.467085191269655,,,0
49652,39427,15711,2881,90068,548,4,0,14.467085191269655,,,0
4549,15892,13093,4443,94117,824,4,52,7.0,1824.0,7.0,1
47395,29306,8202,4414,55106,767,1,0,14.467085191269655,,,0
36088,25329,5656,5502,67207,851,1,0,14.467085191269655,,,1
35620,26838,31939,3577,72117,759,2,0,14.467085191269655,,,0
19280,12743,43657,3308,80465,467,3,58,4.0,2710.0,4.0,0
17414,28299,33129,2199,89014,193,4,172,27.0,8441.0,27.0,0
39301,29208,16357,4340,78664,1027,3,0,14.467085191269655,,,0
25104,39801,4015,2339,77018,410,3,0,14.467085191269655,,,1
29903,22048,25807,1709,28732,127,2,0,14.467085191269655,,,0
18737,4769,27157,4262,24018,795,0,130,12.0,4883.0,12.0,0
3309,37484,21248,207,1501,1037,0,132,14.0,6724.0,14.0,0
17090,9290,8720,2686,84038,782,3,68,14.0,2965.0,14.0,0
42317,15232,18369,985,81520,595,3,0,14.467085191269655,,,0
5978,28922,30249,1807,94538,8,4,0,14.467085191269655,,,1
7210,13277,14010,1300,92241,792,4,0,14.467085191269655,,,0
17788,48066,2998,132,21403,23,0,197,29.0,8438.0,29.0,0
1681,39591,30599,5289,98951,1044,4,96,9.0,4488.0,9.0,1
21290,6579,33635,2250,43026,339,1,132,12.0,6277.0,12.0,0
27851,18764,13600,874,28210,591,2,0,14.467085191269655,,,1
42476,2701,12083,602,11226,495,0,0,14.467085191269655,,,1
19143,3321,47449,1375,7628,76,0,265,27.0,12333.0,27.0,0
7182,48297,17401,1237,45459,620,1,0,14.467085191269655,,,1
28373,43574,9225,4482,90401,548,4,0,14.467085191269655,,,1
11875,37558,29934,1290,80228,467,3,0,14.467085191269655,,,1
25169,40765,45045,3856,11772,910,0,0,14.467085191269655,,,1
40730,4352,36739,15,21710,340,0,0,14.467085191269655,,,0
27486,5260,40204,3570,91606,548,4,0,14.467085191269655,,,0
6260,37705,44717,2050,70056,468,2,0,14.467085191269655,,,0
35905,47754,25270,117,92806,679,4,0,14.467085191269655,,,0
45269,15744,22432,1543,21043,441,0,0,14.467085191269655,,,0
23446,10345,34544,1661,87401,827,3,141,14.0,5201.0,14.0,0
36401,44661,6475,3869,84651,963,3,0,14.467085191269655,,,0
5257,4812,36480,2035,46140,398,1,0,14.467085191269655,,,0
8912,24473,14785,2943,93638,559,4,0,14.467085191269655,,,0
37590,42774,23147,2025,54313,120,1,0,14.467085191269655,,,1
3528,21875,36513,4417,33703,727,2,278,29.0,12559.0,29.0,0
25903,4189,10678,215,78717,1027,3,0,14.467085191269655,,,1
17740,7052,24171,2513,77449,410,3,49,10.0,2691.0,10.0,1
45196,31911,32751,990,48036,557,1,0,14.467085191269655,,,0
14516,32776,44547,4269,48306,663,1,87,13.0,3952.0,13.0,0
2280,4560,30197,2404,46205,570,1,61,10.0,2885.0,10.0,1
30826,18556,1937,471,83709,1,4,0,14.467085191269655,,,0
40173,8933,29532,2881,90018,548,4,0,14.467085191269655,,,1
43228,14867,34689,5556,27106,335,2,0,14.467085191269655,,,0
20047,33301,16889,4780,77388,410,3,90,11.0,3860.0,11.0,0
45000,6716,37994,1838,43021,268,1,0,14.467085191269655,,,0
2580,38774,44756,4034,33948,173,2,112,10.0,5213.0,10.0,1
41430,39188,35237,1661,84025,255,3,0,14.467085191269655,,,0
27796,38845,47819,2049,97030,629,4,0,14.467085191269655,,,1
33156,11575,25549,4604,98584,575,4,0,14.467085191269655,,,0
3774,2587,29671,602,11211,495,0,264,26.0,11873.0,26.0,0
10159,46577,22943,3906,61605,713,1,0,14.467085191269655,,,0
32860,16025,14088,4813,18462,1003,0,0,14.467085191269655,,,0
12886,41296,48043,5320,13601,467,0,172,27.0,7453.0,27.0,0
886,12209,45044,4292,11778,910,0,39,2.0,2272.0,2.0,1
4480,10115,11371,214,80011,2,3,134,14.0,5891.0,14.0,0
49573,49707,47902,4269,46975,346,1,0,14.467085191269655,,,0
31529,23842,15052,3051,11950,910,0,0,14.467085191269655,,,1
34198,31557,27027,103,79109,768,3,0,14.467085191269655,,,1
24278,48907,8254,5183,91405,548,4,0,14.467085191269655,,,0
7045,2783,38780,1785,46131,471,1,0,14.467085191269655,,,0
4893,16283,32920,5056,66610,859,1,138,15.0,5711.0,15.0,1
40896,42141,308,4388,32084,888,2,0,14.467085191269655,,,1
40641,13985,19280,1304,48238,1003,1,0,14.467085191269655,,,1
12968,40347,33101,2752,34748,511,2,43,3.0,1277.0,3.0,0
8493,26028,45194,3718,32819,679,2,0,14.467085191269655,,,0
30391,49865,16464,1333,70346,31,2,0,14.467085191269655,,,0
37383,32656,45750,2420,52246,471,1,0,14.467085191269655,,,1
47801,29419,26301,3154,32952,108,2,0,14.467085191269655,,,0
42239,33961,23098,4484,95409,875,4,0,14.467085191269655,,,0
32805,2493,27476,11,30102,180,2,0,14.467085191269655,,,1
25564,41231,9998,602,11238,495,0,0,14.467085191269655,,,0
30481,49563,27966,1316,17019,1050,0,0,14.467085191269655,,,1
46641,40056,32190,2881,90008,548,4,0,14.467085191269655,,,0
4848,8758,33751,337,33430,695,2,192,18.0,9274.0,18.0,1
34345,22879,14242,2383,20785,755,0,0,14.467085191269655,,,0
43876,24967,14655,2670,97034,191,4,0,14.467085191269655,,,0
24537,2459,260,289,60510,480,1,0,14.467085191269655,,,0
1277,21406,44743,3085,32568,316,2,143,17.0,7249.0,17.0,1
7997,20111,48139,1304,48202,1003,1,0,14.467085191269655,,,1
6625,44688,25012,422,58501,129,1,0,14.467085191269655,,,0
20966,32144,35677,4433,84117,819,3,94,10.0,4479.0,10.0,0
17328,44531,2282,2339,77070,410,3,124,15.0,5620.0,15.0,0
24106,21691,25362,2801,68503,515,1,0,14.467085191269655,,,0
44107,1163,45382,2763,66215,471,1,0,14.467085191269655,,,0
37356,14920,37460,641,14216,315,0,0,14.467085191269655,,,0
9815,41230,14116,4433,84111,819,3,0,14.467085191269655,,,0
41957,1074,29630,3213,53206,603,1,0,14.467085191269655,,,0
23020,30472,39664,4976,91780,548,4,100,14.0,4207.0,14.0,0
25440,19766,1933,907,60651,221,1,0,14.467085191269655,,,0
9392,31383,12602,4941,98446,723,4,0,14.467085191269655,,,1
15001,30591,15454,3224,55454,422,1,96,14.0,4607.0,14.0,0
49001,46961,42607,836,43011,501,1,0,14.467085191269655,,,0
44082,36441,24796,2199,89014,193,4,0,14.467085191269655,,,0
20149,33751,48553,64,91801,548,4,137,14.0,6425.0,14.0,0
15021,2326,6412,2294,54636,504,1,127,15.0,5775.0,15.0,0
39336,6009,22386,2024,80634,1007,3,0,14.467085191269655,,,1
7745,20296,10899,2711,33770,727,2,0,14.467085191269655,,,0
39361,912,33906,207,98001,491,4,0,14.467085191269655,,,0
1883,10462,34409,214,80015,27,3,61,6.0,2483.0,6.0,1
26395,31172,41654,1051,21046,441,0,0,14.467085191269655,,,1
11280,2494,40677,4784,34606,426,2,0,14.467085191269655,,,0
23591,4177,4720,3006,21837,1022,0,134,12.0,5756.0,12.0,0
16056,18731,9097,1725,92336,822,4,25,1.0,1426.0,1.0,1
24198,46875,9729,2881,90047,548,4,0,14.467085191269655,,,0
969,13603,6108,2339,77050,410,3,56,7.0,1979.0,7.0,1
7637,27835,7959,983,33440,421,2,0,14.467085191269655,,,1
45421,14022,12445,256,21218,47,0,0,14.467085191269655,,,0
16363,11311,26055,214,60503,1024,1,123,11.0,6367.0,11.0,0
28557,3051,49457,1517,60123,480,1,0,14.467085191269655,,,0
41366,38931,22323,4737,7080,598,0,0,14.467085191269655,,,0
22241,47562,7236,257,78003,49,3,113,13.0,5651.0,13.0,1
6877,43460,8167,2446,32206,295,2,0,14.467085191269655,,,0
13510,6896,38460,1701,86004,205,3,219,29.0,9538.0,29.0,0
231,16628,47684,4790,1104,395,0,17,4.0,808.0,4.0,1
49583,35710,32988,3825,95969,135,4,0,14.467085191269655,,,0
13732,25408,21905,5281,94597,220,4,82,10.0,4073.0,10.0,0
46645,32332,25470,199,30305,346,2,0,14.467085191269655,,,0
44224,21510,32577,1771,76179,928,3,0,14.467085191269655,,,1
9456,9163,27759,2680,60047,511,1,0,14.467085191269655,,,0
23727,5436,32394,2281,1521,395,0,248,25.0,12227.0,25.0,0
24210,17972,34067,4447,95118,836,4,0,14.467085191269655,,,1
38377,42219,11580,4374,21780,340,0,0,14.467085191269655,,,0
47886,46710,3998,753,48117,616,1,0,14.467085191269655,,,0
37320,42311,29228,4440,92130,823,4,0,14.467085191269655,,,1
45818,33480,8656,649,91502,548,4,0,14.467085191269655,,,0
41916,8829,18380,1679,56537,689,1,0,14.467085191269655,,,0
14391,38448,22279,1162,21114,23,0,67,7.0,3422.0,7.0,1
5546,954,32114,2881,90014,548,4,0,14.467085191269655,,,0
47121,10957,12917,4511,4074,237,0,0,14.467085191269655,,,0
45822,16121,15766,2214,87537,788,3,0,14.467085191269655,,,0
18903,44632,8909,5629,98908,1044,4,122,14.0,4657.0,14.0,0
28156,48529,21644,5340,22980,1004,0,0,14.467085191269655,,,0
33995,19361,48011,3473,44663,956,1,0,14.467085191269655,,,1
8507,6156,31811,2881,90042,548,4,0,14.467085191269655,,,1
39562,46797,6546,609,80020,118,3,0,14.467085191269655,,,0
7510,44088,24765,538,39047,770,2,0,14.467085191269655,,,0
35530,23335,38868,4719,90280,548,4,0,14.467085191269655,,,1
39387,26557,31778,3722,4473,712,0,0,14.467085191269655,,,0
9600,44053,22429,4269,48306,663,1,0,14.467085191269655,,,1
14098,42274,35447,4243,87144,832,3,52,13.0,1626.0,13.0,0
15768,32232,28775,2250,43026,339,1,96,13.0,4584.0,13.0,0
9603,26961,28600,3694,68105,285,1,0,14.467085191269655,,,1
49374,26721,36384,5238,93291,951,4,0,14.467085191269655,,,0
611,7225,48382,4220,23236,182,0,132,14.0,6986.0,14.0,0
38237,27861,9799,1332,60419,221,1,0,14.467085191269655,,,0
6716,5098,1347,4775,99208,880,4,0,14.467085191269655,,,1
19291,40466,42492,2805,60712,221,1,154,18.0,5633.0,18.0,1
29035,13217,3682,503,80302,101,3,0,14.467085191269655,,,0
32865,18709,48467,1835,76240,222,3,0,14.467085191269655,,,1
29127,26586,2477,202,14011,1041,0,0,14.467085191269655,,,0
4883,45199,19973,4117,33980,173,2,5,2.0,178.0,2.0,1
43365,47008,3792,879,55318,157,1,0,14.467085191269655,,,0
26788,10645,29526,3161,76667,538,3,0,14.467085191269655,,,1
11182,31648,32217,4879,77478,336,3,0,14.467085191269655,,,1
16783,23222,44825,2339,77054,410,3,24,3.0,1176.0,3.0,0
23152,43974,27625,303,77521,410,3,105,13.0,4345.0,13.0,0
45986,43700,40341,4805,12581,294,0,0,14.467085191269655,,,1
44657,36696,40641,1694,46038,394,1,0,14.467085191269655,,,1
37401,32637,43623,117,92808,679,4,0,14.467085191269655,,,0
37687,27113,30768,2006,76051,928,3,0,14.467085191269655,,,1
11732,34738,38471,3640,94618,8,4,0,14.467085191269655,,,0
17732,33390,43771,3797,92260,792,4,102,13.0,5773.0,13.0,0
45975,11165,14797,4532,85255,568,3,0,14.467085191269655,,,0
24777,15292,21629,3718,32839,679,2,0,14.467085191269655,,,0
43104,1570,49597,2225,33012,597,2,0,14.467085191269655,,,0
8064,38625,47933,4619,60404,1024,1,0,14.467085191269655,,,0
1674,527,10298,3852,91104,548,4,215,26.0,9813.0,26.0,1
5938,4473,1041,351,60104,221,1,0,14.467085191269655,,,0
27226,30495,1111,4114,81004,758,3,0,14.467085191269655,,,0
6773,4502,16103,4722,1075,396,0,0,14.467085191269655,,,0
30428,34427,30442,5314,6705,643,0,0,14.467085191269655,,,0
12100,43323,41058,2881,90022,548,4,164,22.0,8080.0,22.0,1
20874,18302,28483,3660,92054,823,4,250,29.0,11219.0,29.0,0
2710,4099,46370,3706,32073,196,2,182,22.0,8194.0,22.0,1
19337,27605,38355,1323,63023,467,1,4,1.0,163.0,1.0,0
19158,32034,12276,2881,90019,548,4,95,13.0,4281.0,13.0,0
33996,35023,17701,4185,90278,548,4,0,14.467085191269655,,,0
9977,20147,49154,4440,92129,823,4,0,14.467085191269655,,,0
28011,12082,20738,3156,85201,568,3,0,14.467085191269655,,,1
1972,33095,1626,1318,93618,951,4,88,13.0,3729.0,13.0,0
1400,18292,29261,702,98282,460,4,4,1.0,159.0,1.0,1
39814,10330,20690,3394,60564,1024,1,0,14.467085191269655,,,0
27464,38930,6162,4326,77471,336,3,0,14.467085191269655,,,1
21589,33166,27139,4780,77388,410,3,110,11.0,4455.0,11.0,1
34465,7296,32568,2339,77016,410,3,0,14.467085191269655,,,0
45784,27162,34280,527,59715,349,4,0,14.467085191269655,,,0
39223,40034,41635,2805,60712,221,1,0,14.467085191269655,,,0
35761,512,31471,2280,34691,702,2,0,14.467085191269655,,,0
43985,3182,24290,41,97321,74,4,0,14.467085191269655,,,0
38972,28892,21247,1577,7631,76,0,0,14.467085191269655,,,0
5921,45065,22253,1990,75052,245,3,0,14.467085191269655,,,0
30918,17301,6285,2719,20708,755,0,0,14.467085191269655,,,0
40642,10449,16722,2731,66046,285,1,0,14.467085191269655,,,0
6078,41826,6114,4440,92128,823,4,0,14.467085191269655,,,1
26167,36038,49703,502,98011,491,4,0,14.467085191269655,,,0
14263,5274,44671,2508,64114,463,1,118,14.0,4987.0,14.0,0
1738,9917,7300,1771,76102,928,3,141,11.0,5499.0,11.0,0
24969,18648,28867,1425,48054,884,1,0,14.467085191269655,,,0
30906,14428,6587,2446,28546,677,2,0,14.467085191269655,,,0
2590,39180,12466,710,19934,488,0,204,29.0,10019.0,29.0,0
34041,38873,18690,4297,55374,422,1,0,14.467085191269655,,,0
42556,12396,10979,601,2446,657,0,0,14.467085191269655,,,0
13060,40346,30877,27,27910,427,2,153,14.0,6585.0,14.0,0
40501,34946,48671,2446,32254,295,2,0,14.467085191269655,,,1
29030,34981,29660,1807,94536,8,4,0,14.467085191269655,,,0
10795,43649,41936,5025,80547,519,3,0,14.467085191269655,,,0
9370,19007,37671,1862,46404,511,1,0,14.467085191269655,,,0
36875,1635,18271,4476,95054,836,4,0,14.467085191269655,,,0
40005,39475,5008,3852,91106,548,4,0,14.467085191269655,,,0
2980,36548,18600,4196,21136,48,0,122,15.0,5354.0,15.0,1
49039,22164,42,5220,92394,822,4,0,14.467085191269655,,,0
42439,37025,40528,4082,43065,268,1,0,14.467085191269655,,,0
25753,30119,47804,2483,43031,537,1,0,14.467085191269655,,,0
7686,48218,30547,1769,46806,17,1,0,14.467085191269655,,,0
24146,27595,1299,2977,90266,548,4,0,14.467085191269655,,,1
16395,797,46690,4122,98372,723,4,152,14.0,5497.0,14.0,0
2161,49951,39746,1264,53018,1000,1,85,11.0,4172.0,11.0,0
9168,36182,20919,2783,75067,270,3,0,14.467085191269655,,,0
10543,13739,22969,1747,80525,519,3,0,14.467085191269655,,,0
34713,46317,34663,4504,55378,849,1,0,14.467085191269655,,,1
885,25509,27209,5362,27591,983,2,105,14.0,4581.0,14.0,0
36546,26513,36464,4546,98107,491,4,0,14.467085191269655,,,0
43775,6161,13449,934,91910,823,4,0,14.467085191269655,,,0
18106,19752,23199,5626,45385,382,1,111,13.0,4673.0,13.0,1
37155,24148,27095,2578,67068,494,1,0,14.467085191269655,,,0
12978,20810,18037,3077,60153,221,1,200,22.0,8854.0,22.0,1
21680,25967,23837,1290,80214,467,3,157,14.0,7826.0,14.0,0
44866,14103,3567,3162,33172,597,2,0,14.467085191269655,,,1
27790,27894,19754,2174,67601,308,1,0,14.467085191269655,,,0
45250,46224,12039,3901,8110,145,0,0,14.467085191269655,,,0
46005,46178,12569,5238,93292,951,4,0,14.467085191269655,,,0
5087,43829,5879,2716,88001,281,3,215,28.0,10970.0,28.0,0
43692,38251,828,1527,95757,814,4,0,14.467085191269655,,,0
17914,28509,10594,4440,92128,823,4,131,20.0,5510.0,20.0,1
4081,31079,30513,329,98528,575,4,206,28.0,9174.0,28.0,0
48542,8457,28822,2880,94024,836,4,0,14.467085191269655,,,0
49084,26946,47856,2702,23089,644,0,0,14.467085191269655,,,0
35283,30077,35457,4472,32771,852,2,0,14.467085191269655,,,0
303,10189,41992,4734,4281,692,0,98,14.0,4121.0,14.0,0
14057,39717,46335,4440,92109,823,4,9,1.0,446.0,1.0,1
23090,24960,34990,1052,46725,1019,1,43,5.0,2270.0,5.0,1
26385,6826,46147,4546,98118,491,4,0,14.467085191269655,,,0
10533,10981,35332,141,27502,983,2,0,14.467085191269655,,,0
9192,43155,37080,5662,87327,583,3,0,14.467085191269655,,,1
4465,46650,44172,2598,34747,684,2,109,14.0,5643.0,14.0,0
1139,7185,43205,4479,87507,838,3,153,23.0,6242.0,23.0,0
47961,3014,49411,2881,90006,548,4,0,14.467085191269655,,,0
7954,48103,2444,5237,23451,977,0,0,14.467085191269655,,,0
27179,38008,24420,4440,92114,823,4,0,14.467085191269655,,,1
30809,32652,45969,3491,94560,8,4,0,14.467085191269655,,,0
28408,16508,34432,602,11238,495,0,0,14.467085191269655,,,1
4524,15219,17594,5585,22191,756,0,119,13.0,5405.0,13.0,0
23920,22855,37952,2508,64129,463,1,165,20.0,7735.0,20.0,1
870,19742,2248,2910,77657,404,3,139,15.0,7034.0,15.0,1
42673,5801,15685,798,78009,592,3,0,14.467085191269655,,,1
44596,30997,31553,5107,30755,1018,2,0,14.467085191269655,,,0
3280,14968,44730,4199,89506,997,4,122,14.0,5538.0,14.0,0
45989,33575,29860,1807,94536,8,4,0,14.467085191269655,,,0
42453,22631,7598,2892,40210,467,2,0,14.467085191269655,,,0
42645,14452,41041,3233,66202,471,1,0,14.467085191269655,,,0
6247,10395,43079,4122,98371,723,4,0,14.467085191269655,,,1
33157,34968,45479,2295,12531,294,0,0,14.467085191269655,,,1
12543,49211,46477,704,98607,193,4,116,12.0,5077.0,12.0,0
6684,17629,27018,351,60104,221,1,0,14.467085191269655,,,0
45781,37267,9616,3626,62269,884,1,0,14.467085191269655,,,0
39043,28107,37238,2150,7604,76,0,0,14.467085191269655,,,0
46968,27689,22186,5330,53188,1000,1,0,14.467085191269655,,,0
11287,14159,9949,68,48101,1003,1,0,14.467085191269655,,,0
30601,25556,8020,3777,91331,548,4,0,14.467085191269655,,,1
15655,31032,41110,3718,32809,679,2,122,13.0,4816.0,13.0,1
5482,23338,16314,2731,66046,285,1,0,14.467085191269655,,,0
36488,15695,20880,1234,95616,1049,4,0,14.467085191269655,,,1
28521,4818,25281,794,80109,285,3,0,14.467085191269655,,,1
11793,17781,42636,3906,85381,568,3,0,14.467085191269655,,,0
43308,33022,22377,4475,93105,835,4,0,14.467085191269655,,,0
34149,39966,12117,1646,2724,111,0,0,14.467085191269655,,,0
2633,9204,20560,4941,98409,723,4,7,1.0,412.0,1.0,0
1810,19261,19376,1248,48124,1003,1,114,12.0,5047.0,12.0,1
37251,10622,45132,2339,77012,410,3,0,14.467085191269655,,,0
17905,34088,16655,642,60089,511,1,133,12.0,6104.0,12.0,0
933,43313,31089,4113,84606,963,3,102,11.0,4238.0,11.0,1
23494,20862,16390,256,21209,47,0,99,14.0,4801.0,14.0,0
31538,38740,19041,5105,74114,952,3,0,14.467085191269655,,,0
12850,8366,22820,896,23324,181,0,205,25.0,8442.0,25.0,0
36480,18745,405,2718,12110,9,0,0,14.467085191269655,,,0
19140,20134,1237,59,22305,12,0,220,29.0,10240.0,29.0,0
105,6644,28795,5237,23456,977,0,76,7.0,3726.0,7.0,0
10069,16575,34656,5238,93291,951,4,0,14.467085191269655,,,0
12016,16195,19629,4728,6376,645,0,127,13.0,5573.0,13.0,0
38950,24384,18087,3809,90274,548,4,0,14.467085191269655,,,1
5027,20054,40861,2602,97603,499,4,16,2.0,808.0,2.0,0
4443,47322,22824,3162,33142,597,2,80,10.0,4306.0,10.0,0
47929,4565,47664,1836,20878,620,0,0,14.467085191269655,,,0
32190,11568,86,2339,77048,410,3,0,14.467085191269655,,,1
9015,2735,26926,1807,94536,8,4,0,14.467085191269655,,,0
29130,42481,28592,4879,77498,336,3,0,14.467085191269655,,,1
45120,33770,17668,2938,48044,557,1,0,14.467085191269655,,,0
10275,14104,3425,1999,29829,4,2,0,14.467085191269655,,,1
30579,29587,14044,4111,2909,757,0,0,14.467085191269655,,,0
37803,20451,42921,303,77521,410,3,0,14.467085191269655,,,0
36758,6068,42926,907,60649,221,1,0,14.467085191269655,,,0
27197,43600,21736,5047,77375,410,3,0,14.467085191269655,,,0
25761,6546,8512,1056,43230,339,1,0,14.467085191269655,,,1
3689,47547,41921,3570,91605,548,4,83,11.0,4212.0,11.0,1
31208,18319,11528,2339,77040,410,3,0,14.467085191269655,,,0
17816,352,38650,2488,4649,996,0,218,19.0,9393.0,19.0,1
7508,9461,21561,2029,85614,725,3,0,14.467085191269655,,,0
11538,36946,646,4433,84102,819,3,0,14.467085191269655,,,0
43810,35089,25955,2896,88260,524,3,0,14.467085191269655,,,0
18968,21331,22816,3460,11040,635,0,127,11.0,6146.0,11.0,1
39836,21135,11442,874,28277,591,2,0,14.467085191269655,,,0
35748,47316,37575,1988,81501,595,3,0,14.467085191269655,,,0
16968,44882,26727,3404,24577,392,0,53,7.0,2733.0,7.0,1
10504,16820,48611,2098,45013,134,1,0,14.467085191269655,,,1
45873,169,4853,1110,92880,792,4,0,14.467085191269655,,,0
27614,15985,20423,942,45239,394,1,0,14.467085191269655,,,0
13240,29957,48951,2829,80129,285,3,119,14.0,4831.0,14.0,0
15822,9144,14441,94,33920,526,2,141,14.0,6308.0,14.0,0
38589,10650,10849,244,93305,489,4,0,14.467085191269655,,,0
5973,22612,189,2193,92342,822,4,0,14.467085191269655,,,0
35776,1821,1336,4184,97756,272,4,0,14.467085191269655,,,0
40092,17032,29403,480,34134,526,2,0,14.467085191269655,,,0
42986,26856,32458,2726,85339,568,3,0,14.467085191269655,,,0
16447,1301,6405,5636,10705,1010,0,92,13.0,3716.0,13.0,1
7713,20773,48660,3852,21122,23,0,0,14.467085191269655,,,0
31661,41555,13484,2339,77095,410,3,0,14.467085191269655,,,0
26528,38771,29757,2147,70058,468,2,0,14.467085191269655,,,0
45741,5429,14323,2366,25701,137,2,0,14.467085191269655,,,0
43651,1725,48663,1527,95624,814,4,0,14.467085191269655,,,0
8218,21637,38368,1812,93727,344,4,0,14.467085191269655,,,1
48742,40516,36941,5530,28412,642,2,0,14.467085191269655,,,0
24909,36241,24809,1077,47331,326,1,0,14.467085191269655,,,0
49257,47447,27299,1649,22041,318,0,0,14.467085191269655,,,0
